Mean data for UKR  Province= 9: Kherson,  from 2016 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_201601.txt<br><tt><pre>year,week,, provinceID, SMN,SMT,VCI,TCI,VHI
2016 41  0.321,288.72, 48.31, 57.20, 52.75
2016 42  0.317,286.37, 50.19, 55.56, 52.88
2016 43  0.309,284.37, 50.98, 48.48, 49.76
2016 44  0.301,282.51, 50.89, 36.34, 43.64
2016 45  0.292,280.72, 52.94, 29.97, 41.45
2016 46  0.284,278.92, 54.01, 28.58, 41.28
2016 47  0.274,276.72, 56.09, 31.78, 43.92
2016 48  0.263,274.65, 58.13, 35.24, 46.68
2016 49  0.252,273.10, 60.05, 35.81, 47.92
2016 50  0.240,272.05, 60.73, 34.48, 47.59
2016 51  0.226,271.17, 59.52, 34.71, 47.10
2016 52  0.210,270.31, 56.50, 37.68, 47.08
2017 01  0.191,269.58, 53.20, 41.73, 47.46
2017 02  0.177,269.19, 49.92, 42.14, 46.02
2017 03  0.172,269.37, 47.97, 38.83, 43.39
2017 04  0.170,269.77, 46.74, 36.12, 41.43
2017 05  0.176,270.94, 48.40, 31.47, 39.93
2017 06  0.187,272.75, 51.89, 26.75, 39.32
2017 07  0.201,275.06, 54.63, 22.65, 38.64
2017 08  0.219,277.93, 57.00, 18.01, 37.50
2017 09  0.238,281.00, 59.47, 13.29, 36.38
2017 10  0.258,283.65, 60.63, 10.93, 35.77
2017 11  0.285,286.56, 62.19,  7.41, 34.80
2017 12  0.316,289.03, 65.49,  5.69, 35.59
2017 13  0.349,291.21, 68.36,  6.22, 37.29
2017 14  0.374,292.62, 68.69,  9.05, 38.86
2017 15  0.402,293.96, 69.09, 11.97, 40.52
2017 16  0.433,295.30, 69.19, 15.33, 42.25
2017 17  0.459,295.89, 68.52, 25.44, 46.98
2017 18  0.483,296.55, 67.92, 33.44, 50.67
2017 19  0.503,297.34, 66.96, 39.33, 53.15
2017 20  0.515,297.90, 65.47, 43.34, 54.41
2017 21  0.522,298.30, 65.39, 46.84, 56.11
2017 22  0.520,298.39, 64.61, 52.36, 58.49
2017 23  0.514,299.03, 64.22, 50.41, 57.31
2017 24  0.503,300.02, 62.74, 46.38, 54.56
2017 25  0.489,300.33, 59.48, 49.92, 54.70
2017 26  0.475,300.59, 56.00, 52.30, 54.15
2017 27  0.463,301.07, 53.50, 51.28, 52.39
2017 28  0.450,301.55, 51.52, 48.36, 49.94
2017 29  0.437,302.16, 50.12, 43.87, 46.99
2017 30  0.422,302.78, 48.65, 38.26, 43.45
2017 31  0.405,303.31, 46.58, 32.24, 39.41
2017 32  0.387,303.47, 43.98, 27.72, 35.85
2017 33  0.370,303.18, 40.48, 26.62, 33.54
2017 34  0.354,302.77, 36.91, 25.52, 31.21
2017 35  0.340,302.38, 33.81, 21.53, 27.67
2017 36  0.325,301.32, 30.70, 18.74, 24.72
2017 37  0.313,299.81, 29.38, 20.15, 24.78
2017 38  0.304,298.30, 29.95, 22.32, 26.14
2017 39  0.293,295.83, 30.97, 30.76, 30.86
2017 40  0.284,293.45, 33.30, 36.83, 35.05
2017 41  0.273,290.81, 35.13, 40.49, 37.79
2017 42  0.264,288.02, 36.36, 42.09, 39.22
2017 43  0.256,285.62, 37.30, 42.17, 39.74
2017 44  0.249,283.17, 38.12, 30.93, 34.53
2017 45  0.247,281.08, 40.84, 27.16, 33.99
2017 46  0.249,279.78, 43.90, 23.53, 33.70
2017 47  0.250,278.52, 47.71, 21.45, 34.56
2017 48  0.249,277.44, 51.20, 19.63, 35.40
2017 49  0.238,275.83, 54.31, 17.53, 35.92
2017 50  0.233,275.22, 54.77, 17.64, 36.21
2017 51  0.227,274.32, 56.10, 18.68, 37.39
2017 52  0.220,273.10, 56.27, 23.25, 39.76
2018 01  0.225,273.50, 61.63, 20.81, 41.22
2018 02  0.215,272.62, 60.65, 23.73, 42.19
2018 03  0.206,272.18, 57.47, 25.01, 41.24
2018 04  0.204,272.24, 56.45, 25.36, 40.90
2018 05  0.197,272.13, 54.56, 26.71, 40.64
2018 06  0.198,272.70, 54.79, 27.14, 40.96
2018 07  0.198,273.13, 53.05, 30.17, 41.61
2018 08  0.194,273.45, 49.63, 34.59, 42.11
2018 09  0.195,273.90, 47.25, 39.33, 43.29
2018 10  0.199,274.46, 44.67, 45.09, 44.88
2018 11  0.212,275.18, 43.45, 56.26, 49.85
</pre></tt>
